,0,1,2,3,4,5,6,7,8,9,10,11,12,13
516,52,1/8/19,Nepal,MOTH,lucio,235.0,2,0,2,N/A,N/A,N/A,"[35.49, 110.5]","[7.142, 16.347]"
517,52,1/8/19,Nepal,SLEEPY,zenyatta,235.0,1,0,3,N/A,N/A,N/A,"[29.96, 69.26, 96.37]","[6.531, 18.233, 0.0]"
518,52,1/8/19,Nepal,MANO,reinhardt,235.0,1,4,2,N/A,N/A,N/A,"[44.7, 70.38]","[57.597, 3.645]"
519,52,1/8/19,Nepal,PAVANE,dva,235.0,2,2,0,N/A,N/A,N/A,N/A,N/A
520,52,1/8/19,Nepal,"NENNE,",zarya,235.0,1,2,2,N/A,N/A,N/A,"[49.71, 113.57]","[0.0, 7.298]"
521,52,1/8/19,Nepal,RONALDO,brigitte,235.0,1,3,2,N/A,N/A,N/A,"[49.71, 116.67]","[0.0, 0.0]"
522,52,1/8/19,Nepal,ANAMO,lucio,235.0,1,3,2,N/A,N/A,N/A,"[42.1, 117.1]","[0.0, 13.938]"
523,52,1/8/19,Nepal,JJONAK,zenyatta,235.0,0,4,2,N/A,N/A,N/A,"[56.26, 61.57]","[46.03, 52.592]"
524,55,1/8/19,Route 66,MANO,reinhardt,1104.0,18,6,9,9.78,3.26,4.89,"[67.64, 114.23, 30.56, 74.2, 35.97, 67.04, 52.4, 82.79, 73.73]","[2.009, 26.084, 24.067, 2.508, 44.953, 5.07, 6.53, 6.51, 63.68]"
525,55,1/8/19,Route 66,PAVANE,dva,1035.0,13,3,0,7.54,1.74,N/A,N/A,N/A
526,55,1/8/19,Route 66,PAVANE,unknown,69.0,0,0,0,0.0,0.0,N/A,N/A,N/A
527,55,1/8/19,Route 66,NENNE,zarya,1104.0,7,6,8,3.8,3.26,4.35,"[73.64, 85.18, 108.22, 69.99, 59.19, 83.27, 84.36, 81.26]","[0.0, 0.0, 4.016, 0.0, 0.0, 0.0, 42.71, 0.0]"
528,55,1/8/19,Route 66,RONALDO,brigitte,1035.0,7,8,9,4.06,4.64,5.22,"[130.26, 100.71, 101.76, 131.77, 91.73, 96.01, 78.01, 114.94, 120.87]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
529,55,1/8/19,Route 66,RONALDO,unknown,69.0,0,0,0,0.0,0.0,N/A,N/A,N/A
530,55,1/8/19,Route 66,ANRMO,lucio,1035.0,2,7,6,1.16,4.06,3.48,"[67.13, 97.19, 80.22, 98.04, 102.31, 120.87]","[56.665, 47.13, 3.016, 97.1, 93.57, 11.04]"
531,55,1/8/19,Route 66,ANRMO,unknown,69.0,0,0,0,0.0,0.0,N/A,N/A,N/A
532,55,1/8/19,Route 66,JJONAK,zenyatta,1035.0,9,5,10,5.22,2.9,5.8,"[59.62, 116.74, 49.6, 57.17, 80.9, 52.21, 54.35, 62.43, 44.56, 71.23]","[62.176, 0.0, 0.0, 0.0, 9.607, 19.45, 0.0, 83.08, 68.41, 8.52]"
533,55,1/8/19,Route 66,JJONAK,unknown,69.0,0,0,1,0.0,0.0,8.7,[51.4],[8.021]
534,55,1/8/19,Route 66,SUPER,reinhardt,1104.0,7,13,8,3.8,7.07,4.35,"[120.24, 81.16, 136.05, 85.93, 61.94, 67.31, 74.73, 57.68]","[31.103, 46.124, 11.549, 44.38, 6.51, 7.23, 3.52, 0.0]"
535,55,1/8/19,Route 66,NEVIX,unknown,1104.0,0,0,0,0.0,0.0,N/A,N/A,N/A
536,55,1/8/19,Route 66,@UNKNOWN_RED#0,dva,771.9300000000001,11,13,4,8.55,10.1,3.11,"[122.74, 121.87, 80.75, 61.69]","[0.0, 0.0, 0.0, 0.0]"
537,55,1/8/19,Route 66,@UNKNOWN_RED#0,zarya,332.07,0,2,3,0.0,3.61,5.42,"[0.49, 196.23, 18.35]","[10.014, 7.574, 37.2]"
538,55,1/8/19,Route 66,STRIKER,brigitte,1104.0,4,10,9,2.17,5.43,4.89,"[122.74, 101.2, 53.6, 82.28, 79.17, 100.37, 103.25, 31.49, 86.77]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
539,55,1/8/19,Route 66,MOTH,lucio,1035.0,3,8,8,1.74,4.64,4.64,"[61.12, 102.21, 97.44, 75.3, 100.35, 122.2, 22.83, 72.73]","[92.764, 15.543, 54.701, 20.05, 15.55, 6.53, 0.0, 5.52]"
540,55,1/8/19,Route 66,MOTH,unknown,69.0,0,0,0,0.0,0.0,N/A,N/A,N/A
541,55,1/8/19,Route 66,SLEEPY,zenyatta,1104.0,8,10,11,4.35,5.43,5.98,"[61.62, 108.21, 65.19, 69.36, 51.23, 44.47, 56.68, 72.62, 80.57, 53.92, 52.15]","[86.254, 8.528, 9.017, 13.563, 4.02, 20.14, 15.54, 0.0, 27.72, 0.0, 74.22]"
542,56,1/8/19,Busan,MANO,reinhardt,188.96,2,1,2,6.35,3.18,6.35,"[46.29, 78.78]","[8.027, 0.0]"
543,56,1/8/19,Busan,MANO,winston,528.04,10,6,4,11.36,6.82,4.55,"[24.01, 101.42, 65.16, 71.04]","[0.0, 30.091, 140.54, 0.0]"
544,56,1/8/19,Busan,PAVANE,dva,717.0,14,7,0,11.72,5.86,N/A,N/A,N/A
545,56,1/8/19,Busan,POGU,zarya,495.49,5,4,2,6.05,4.84,2.42,"[128.07, 198.2]","[0.0, 0.0]"
546,56,1/8/19,Busan,POGU,mccree,221.51,0,5,2,0.0,13.54,5.42,"[42.07, 84.85]","[0.0, 108.484]"
547,56,1/8/19,Busan,STEELCERIES,brigitte,594.91,5,7,5,5.04,7.06,5.04,"[127.57, 72.25, 83.53, 109.84, 66.21]","[0.0, 0.0, 0.0, 0.0, 0.0]"
548,56,1/8/19,Busan,STEELCERIES,tracer,122.09,1,1,2,4.91,4.91,9.83,"[2.0, 84.49]","[0.0, 0.0]"
549,56,1/8/19,Busan,ANAMO,lucio,717.0,5,4,4,4.18,3.35,3.35,"[67.4, 17.98, 74.35, 97.65]","[64.011, 79.28, 11.03, 73.8]"
550,56,1/8/19,Busan,JJONAK,zenyatta,717.0,4,7,5,3.35,5.86,4.18,"[47.28, 30.03, 87.86, 81.12, 168.79]","[81.239, 30.61, 5.52, 0.0, 0.0]"
551,56,1/8/19,Busan,SMURE.,reinhardt,180.0,1,4,1,3.33,13.33,3.33,[72.13],[62.272]
552,56,1/8/19,Busan,SMURE.,winston,537.0,7,5,4,7.82,5.59,4.47,"[35.55, 99.48, 81.59, 83.15]","[58.708, 23.135, 13.04, 15.16]"
553,56,1/8/19,Busan,THUGNASTY,dva,717.0,4,10,0,3.35,8.37,N/A,N/A,N/A
554,56,1/8/19,Busan,SINATRAA,tracer,38.45,0,1,1,0.0,15.6,15.6,[12.05],[0.0]
555,56,1/8/19,Busan,SINATRAA,zarya,404.03000000000003,4,5,4,5.94,7.43,5.94,"[111.11, 79.18, 59.44, 109.35]","[16.552, 0.0, 0.0, 0.0]"
556,56,1/8/19,Busan,SINATRAA,s76,237.0,2,1,2,5.06,2.53,5.06,"[26.51, 84.36]","[30.09, 43.234]"
557,56,1/8/19,Busan,SINATRAA,hammond,37.52,1,0,1,15.99,0.0,15.99,[9.67],[0.0]
558,56,1/8/19,Busan,STRIKER,brigitte,436.2,2,7,3,2.75,9.63,4.13,"[145.04, 83.04, 111.3]","[0.0, 0.0, 0.0]"
559,56,1/8/19,Busan,STRIKER,tracer,280.8,12,1,4,25.64,2.14,8.55,"[15.97, 71.82, 1.92, 14.02]","[17.048, 83.34, 0.0, 0.0]"
560,56,1/8/19,Busan,MOTH,lucio,717.0,3,6,4,2.51,5.02,3.35,"[71.52, 86.79, 80.14, 92.82]","[55.858, 101.89, 3.01, 22.17]"
561,56,1/8/19,Busan,SLEEPY,zenyatta,717.0,5,6,6,4.18,5.02,5.02,"[63.25, 19.49, 99.05, 69.02, 65.24, 72.48]","[61.671, 83.28, 0.0, 12.05, 51.28, 0.0]"
562,58,1/8/19,Volskaya Industries,SUPER,reinhardt,633.9100000000001,6,7,5,5.68,6.63,4.73,"[107.42, 60.69, 70.79, 104.75, 50.56]","[83.211, 0.0, 0.0, 0.5, 37.27]"
563,58,1/8/19,Volskaya Industries,SUPER,hammond,30.09,0,0,0,0.0,0.0,N/A,N/A,N/A
564,58,1/8/19,Volskaya Industries,NEVIX,hammond,49.12,0,1,0,0.0,12.21,N/A,N/A,N/A
565,58,1/8/19,Volskaya Industries,NEVIX,dva,614.88,7,3,0,6.83,2.93,N/A,N/A,N/A
566,58,1/8/19,Volskaya Industries,SINATRAA,tracer,39.58,0,1,1,0.0,15.16,15.16,[0.49],[0.0]
567,58,1/8/19,Volskaya Industries,SINATRAA,zarya,624.4200000000001,9,5,5,8.65,4.8,4.8,"[164.11, 102.3, 57.26, 114.25, 65.75]","[0.0, 0.0, 0.0, 0.0, 0.0]"
568,58,1/8/19,Volskaya Industries,ARCHITECT,brigitte,605.74,4,7,4,3.96,6.93,3.96,"[116.45, 13.03, 113.25, 61.24]","[0.0, 0.0, 0.0, 0.0]"
569,58,1/8/19,Volskaya Industries,ARCHITECT,doomfist,58.26,1,1,1,10.3,10.3,10.3,[2.0],[0.0]
570,58,1/8/19,Volskaya Industries,MOTH,lucio,664.0,5,6,4,4.52,5.42,3.61,"[179.64, 84.76, 100.74, 49.55]","[10.531, 36.661, 10.03, 27.75]"
571,58,1/8/19,Volskaya Industries,SLEEPY,zenyatta,664.0,6,6,6,5.42,5.42,5.42,"[82.85, 61.69, 81.75, 72.8, 70.21, 96.25]","[4.515, 18.049, 0.0, 0.0, 20.044, 13.02]"
572,58,1/8/19,Volskaya Industries,MANO,reinhardt,664.0,9,8,6,8.13,7.23,5.42,"[90.38, 47.13, 74.29, 80.75, 76.2, 66.58]","[72.682, 29.084, 0.0, 7.512, 9.03, 24.75]"
573,58,1/8/19,Volskaya Industries,PAVANE,dva,664.0,7,5,0,6.33,4.52,N/A,N/A,N/A
574,58,1/8/19,Volskaya Industries,POGU,zarya,664.0,4,8,5,3.61,7.23,4.52,"[76.83, 105.82, 63.2, 138.5, 150.79]","[11.53, 0.0, 4.002, 3.012, 0.0]"
575,58,1/8/19,Volskaya Industries,STEELCERIES,brigitte,664.0,5,7,5,4.52,6.33,4.52,"[172.13, 119.92, 112.36, 103.74, 86.76]","[0.0, 0.0, 0.0, 0.0, 0.0]"
576,58,1/8/19,Volskaya Industries,ANAMO,lucio,664.0,3,5,6,2.71,4.52,5.42,"[103.41, 90.78, 67.28, 19.56, 98.25, 77.26]","[60.161, 0.501, 67.666, 0.0, 15.03, 0.0]"
577,58,1/8/19,Volskaya Industries,JJONAK,zenyatta,664.0,5,6,5,4.52,5.42,4.52,"[92.88, 40.63, 91.28, 80.71, 51.05]","[68.162, 94.813, 14.03, 30.59, 18.73]"
578,61,1/9/19,Route 66,STAND1,reinhardt,480.7,2,4,4,2.5,4.99,4.99,"[20.79, 143.31, 62.47, 37.13]","[0.0, 26.788, 60.38, 0.0]"
579,61,1/9/19,Route 66,STAND1,winston,209.73,1,1,1,2.86,2.86,2.86,[74.02],[100.074]
580,61,1/9/19,Route 66,STAND1,hammond,109.57,0,0,1,0.0,0.0,5.48,[105.35],[0.521]
581,61,1/9/19,Route 66,SMEX,dva,783.47,4,7,1,3.06,5.36,0.77,[83.56],[27.851]
582,61,1/9/19,Route 66,SMEX,pharah,16.53,0,0,0,0.0,0.0,N/A,N/A,N/A
583,61,1/9/19,Route 66,KEVSTER,zarya,515.77,0,5,4,0.0,5.82,4.65,"[164.18, 55.07, 76.23, 105.67]","[0.0, 6.737, 82.42, 0.0]"
584,61,1/9/19,Route 66,KEVSTER,widowmaker,208.17,2,3,1,5.76,8.65,2.88,[62.53],[42.823]
585,61,1/9/19,Route 66,KEVSTER,hanzo,76.06,0,0,0,0.0,0.0,N/A,N/A,N/A
586,61,1/9/19,Route 66,EZIRE,brigitte,465.08000000000004,0,4,5,0.0,5.16,6.45,"[1.99, 165.93, 64.05, 21.71, 110.52]","[0.0, 0.0, 0.0, 0.0, 0.0]"
587,61,1/9/19,Route 66,EZIRE,hanzo,218.4,1,2,1,2.75,5.49,2.75,[97.85],[55.864]
588,61,1/9/19,Route 66,EZIRE,sombra,116.52,0,0,1,0.0,0.0,5.15,[113.84],[0.0]
589,61,1/9/19,Route 66,HELLOIMHALO,lucio,611.56,2,5,5,1.96,4.91,4.91,"[366.72, 295.66, 69.19, 62.72, 117.52]","[2.511, 12.571, 0.0, 0.0, 0.0]"
590,61,1/9/19,Route 66,HELLOIMHALO,mercy,188.44,0,1,0,0.0,3.18,N/A,N/A,N/A
591,61,1/9/19,Route 66,BYR2M,zenyatta,724.94,1,3,6,0.83,2.48,4.97,"[102.87, 87.14, 78.09, 57.69, 103.84, 174.37]","[56.579, 18.945, 25.524, 64.916, 25.11, 0.0]"
592,61,1/9/19,Route 66,BYR2M,s76,75.06,1,1,0,7.99,7.99,N/A,N/A,N/A
593,61,1/9/19,Route 66,SUPER,reinhardt,630.8299999999999,13,5,4,12.36,4.76,3.8,"[71.85, 37.26, 78.73, 76.74]","[0.0, 0.0, 40.094, 15.726]"
594,61,1/9/19,Route 66,SUPER,winston,169.17,0,2,1,0.0,7.09,3.55,[112.08],[48.382]
595,61,1/9/19,Route 66,NEVIX,dva,800.0,11,2,0,8.25,1.5,N/A,N/A,N/A
596,61,1/9/19,Route 66,BABYBAY,unknown,800.0,0,0,4,0.0,0.0,3.0,"[212.73, 97.39, 84.4, 108.62]","[0.0, 7.611, 0.0, 100.94]"
597,61,1/9/19,Route 66,STRIKER,unknown,800.0,0,0,7,0.0,0.0,5.25,"[154.77, 120.5, 108.04, 58.48, 16.79, 114.58, 131.05]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
598,61,1/9/19,Route 66,MOTH,lucio,800.0,5,2,5,3.75,1.5,3.75,"[110.58, 145.75, 108.17, 38.9, 93.2]","[45.166, 18.719, 7.746, 0.0, 145.24]"
599,61,1/9/19,Route 66,SLEEPY,zenyatta,800.0,5,4,4,3.75,3.0,3.0,"[64.53, 281.73, 57.64, 63.25]","[12.251, 12.766, 3.999, 2.012]"
600,62,1/9/19,Ilios,STAND1,winston,405.0,4,2,3,5.93,2.96,4.44,"[69.15, 99.91, 80.68]","[0.0, 44.63, 0.0]"
601,62,1/9/19,Ilios,STAND1,reinhardt,228.0,2,3,2,5.26,7.89,5.26,"[47.0, 53.24]","[49.213, 0.0]"
602,62,1/9/19,Ilios,SMEX,dva,387.0,1,6,0,1.55,9.3,N/A,N/A,N/A
603,62,1/9/19,Ilios,SMEX,brigitte,246.0,3,2,1,7.32,4.88,2.44,[158.99],[0.0]
604,62,1/9/19,Ilios,KEVSTER,ashe,159.0,1,3,0,3.77,11.32,N/A,N/A,N/A
605,62,1/9/19,Ilios,KEVSTER,zarya,228.0,1,3,0,2.63,7.89,N/A,N/A,N/A
606,62,1/9/19,Ilios,KEVSTER,widowmaker,246.0,8,1,1,19.51,2.44,2.44,[61.79],[0.0]
607,62,1/9/19,Ilios,EZIRE,pharah,159.0,1,3,1,3.77,11.32,3.77,[45.04],[14.747]
608,62,1/9/19,Ilios,EZIRE,brigitte,228.0,1,3,1,2.63,7.89,2.63,[109.01],[0.0]
609,62,1/9/19,Ilios,EZIRE,sombra,246.0,0,1,1,0.0,2.44,2.44,[105.4],[0.0]
610,62,1/9/19,Ilios,HELLOIMHALO,mercy,159.0,0,1,0,0.0,3.77,N/A,N/A,N/A
611,62,1/9/19,Ilios,HELLOIMHALO,lucio,474.0,1,4,2,1.27,5.06,2.53,"[88.74, 142.47]","[9.659, 61.68]"
612,62,1/9/19,Ilios,BYR2M,zenyatta,633.0,5,6,5,4.74,5.69,4.74,"[68.64, 47.51, 95.93, 55.95, 55.1]","[16.238, 0.0, 45.5, 5.86, 27.62]"
613,62,1/9/19,Ilios,SMURE.,winston,405.0,2,4,1,2.96,5.93,1.48,[115.89],[27.128]
614,62,1/9/19,Ilios,SMURE.,reinhardt,228.0,5,2,3,13.16,5.26,7.89,"[36.3, 60.63, 85.61]","[6.377, 0.0, 2.501]"
615,62,1/9/19,Ilios,NEVIX,dva,633.0,9,3,0,8.53,2.84,N/A,N/A,N/A
616,62,1/9/19,Ilios,SINATRAA,tracer,99.4,3,1,1,18.11,6.04,6.04,[64.11],[0.0]
617,62,1/9/19,Ilios,SINATRAA,zarya,533.6,4,5,4,4.5,5.62,4.5,"[48.1, 50.92, 56.83, 107.91]","[0.0, 0.0, 30.583, 2.98]"
618,62,1/9/19,Ilios,ARCHITECT,unknown,159.0,0,0,1,0.0,0.0,3.77,[77.16],[0.0]
619,62,1/9/19,Ilios,ARCHITECT,brigitte,432.58000000000004,3,5,2,4.16,6.94,2.77,"[198.82, 144.98]","[0.0, 0.0]"
620,62,1/9/19,Ilios,ARCHITECT,widowmaker,41.42,0,1,1,0.0,14.49,14.49,[14.81],[0.0]
621,62,1/9/19,Ilios,MOTH,lucio,633.0,5,3,3,4.74,2.84,2.84,"[69.15, 104.61, 110.88]","[59.168, 0.0, 37.16]"
622,62,1/9/19,Ilios,SLEEPY,moira,490.01,5,3,4,6.12,3.67,4.9,"[65.12, 47.51, 97.24, 16.0]","[0.489, 0.0, 0.0, 0.0]"
623,62,1/9/19,Ilios,SLEEPY,zenyatta,142.99,2,2,1,8.39,8.39,4.2,[73.09],[26.853]
624,63,1/10/19,Ilios,SUPER,hammond,39.2,0,1,1,0.0,15.31,15.31,[2.5],[0.0]
625,63,1/10/19,Ilios,SUPER,winston,208.8,0,3,2,0.0,8.62,5.75,"[92.05, 74.18]","[11.322, 11.211]"
626,63,1/10/19,Ilios,SUPER,reinhardt,505.0,4,7,4,4.75,8.32,4.75,"[44.19, 46.23, 61.31, 68.9]","[5.014, 71.209, 44.77, 30.61]"
627,63,1/10/19,Ilios,NEVIX,dva,753.0,5,6,0,3.98,4.78,N/A,N/A,N/A
628,63,1/10/19,Ilios,SINATRAA,tracer,44.45,0,1,1,0.0,13.5,13.5,[3.5],[0.0]
629,63,1/10/19,Ilios,SINATRAA,zarya,708.55,12,6,7,10.16,5.08,5.93,"[112.7, 81.18, 134.01, 49.31, 62.33, 112.73, 27.64]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
630,63,1/10/19,Ilios,ARCHITECT,brigitte,753.0,3,9,6,2.39,7.17,4.78,"[125.11, 95.63, 87.92, 136.55, 55.29, 131.53]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
631,63,1/10/19,Ilios,MOTH,lucio,753.0,4,3,5,3.19,2.39,3.98,"[55.07, 80.98, 113.4, 46.73, 86.31]","[21.719, 54.066, 51.26, 0.0, 44.69]"
632,63,1/10/19,Ilios,SLEEPY,zenyatta,470.0,6,4,3,7.66,5.11,3.83,"[108.68, 59.8, 57.73]","[81.543, 0.0, 27.84]"
633,63,1/10/19,Ilios,SLEEPY,moira,283.0,0,3,3,0.0,6.36,6.36,"[51.98, 119.62, 85.81]","[0.0, 0.0, 0.0]"
634,63,1/10/19,Ilios,MANO,reinhardt,550.76,11,4,7,11.98,4.36,7.63,"[4.95, 75.93, 83.42, 64.92, 44.6, 6.52, 103.98]","[0.0, 12.451, 21.77, 0.5, 5.77, 0.0, 15.4]"
635,63,1/10/19,Ilios,MANO,winston,202.24,2,4,2,5.93,11.87,5.93,"[78.27, 36.92]","[27.902, 0.0]"
636,63,1/10/19,Ilios,PAVANE,dva,753.0,2,7,0,1.59,5.58,N/A,N/A,N/A
637,63,1/10/19,Ilios,NENNE,zarya,753.0,10,4,9,7.97,3.19,7.17,"[77.78, 59.59, 63.76, 86.42, 57.8, 103.78, 6.37, 68.15, 31.16]","[0.0, 52.327, 51.17, 8.87, 0.0, 0.0, 0.0, 0.0, 0.0]"
638,63,1/10/19,Ilios,TOSREN,brigitte,753.0,8,7,7,6.37,5.58,5.58,"[111.17, 86.52, 49.2, 122.91, 82.57, 61.31, 126.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
639,63,1/10/19,Ilios,ANAMO,lucio,753.0,7,7,3,5.58,5.58,2.39,"[120.6, 84.41, 98.83]","[85.499, 181.72, 4.02]"
640,63,1/10/19,Ilios,JJONAK,zenyatta,753.0,1,5,8,0.8,3.98,6.37,"[61.08, 78.68, 51.98, 82.98, 52.32, 49.24, 63.27, 32.67]","[48.107, 4.351, 27.73, 51.05, 0.0, 3.01, 58.45, 0.0]"
641,64,1/10/19,Busan,SUPER,s76,42.26,0,1,1,0.0,14.2,14.2,[2.29],[0.0]
642,64,1/10/19,Busan,SUPER,reinhardt,221.31,2,5,1,5.42,13.56,2.71,[128.92],[30.981]
643,64,1/10/19,Busan,SUPER,winston,722.4300000000001,9,8,5,7.47,6.64,4.15,"[113.39, 39.99, 211.27, 78.83, 118.99]","[0.0, 25.53, 0.0, 0.0, 72.37]"
644,64,1/10/19,Busan,NEVIX,dva,986.0,10,9,0,6.09,5.48,N/A,N/A,N/A
645,64,1/10/19,Busan,SINATRAA,tracer,345.93999999999994,3,6,4,5.2,10.41,6.94,"[66.81, 16.13, 109.07, 3.67]","[25.927, 0.0, 3.822, 0.0]"
646,64,1/10/19,Busan,SINATRAA,zarya,335.50999999999993,2,4,2,3.58,7.15,3.58,"[144.63, 75.14]","[0.0, 0.572]"
647,64,1/10/19,Busan,SINATRAA,doomfist,18.51,0,0,1,0.0,0.0,32.41,[1.47],[0.0]
648,64,1/10/19,Busan,SINATRAA,sombra,286.04,3,1,2,6.29,2.1,4.2,"[63.5, 238.11]","[0.0, 0.0]"
649,64,1/10/19,Busan,ARCHITECT,sombra,326.0,0,3,3,0.0,5.52,5.52,"[109.51, 88.85, 73.58]","[0.0, 0.0, 0.0]"
650,64,1/10/19,Busan,ARCHITECT,doomfist,53.82,0,1,1,0.0,11.15,11.15,[14.96],[0.0]
651,64,1/10/19,Busan,ARCHITECT,brigitte,606.1800000000001,3,6,5,2.97,5.94,4.95,"[120.84, 74.18, 157.82, 139.48, 25.66]","[5.015, 0.0, 0.0, 0.0, 0.0]"
652,64,1/10/19,Busan,MOTH,lucio,986.0,1,5,5,0.61,3.04,3.04,"[94.82, 115.5, 41.54, 99.2, 136.68]","[52.089, 3.726, 88.64, 44.46, 98.78]"
653,64,1/10/19,Busan,SLEEPY,hammond,97.69,0,2,1,0.0,12.28,6.14,[12.87],[0.0]
654,64,1/10/19,Busan,SLEEPY,zenyatta,550.31,4,4,4,4.36,4.36,4.36,"[42.56, 78.17, 37.95, 34.66]","[66.957, 57.64, 88.59, 100.19]"
655,64,1/10/19,Busan,SLEEPY,moira,338.0,2,3,2,3.55,5.33,3.55,"[13.83, 160.13]","[0.0, 0.0]"
656,64,1/10/19,Busan,MANO,winston,400.28,9,4,4,13.49,6.0,6.0,"[77.12, 37.95, 70.83, 28.25]","[0.0, 35.36, 3.78, 0.0]"
657,64,1/10/19,Busan,MANO,reinhardt,420.7,7,4,5,9.98,5.7,7.13,"[116.0, 106.48, 19.5, 100.15, 11.5]","[0.0, 3.468, 0.0, 0.0, 0.0]"
658,64,1/10/19,Busan,MANO,hammond,165.02,1,1,1,3.64,3.64,3.64,[83.91],[27.756]
659,64,1/10/19,Busan,PAVANE,dva,866.62,8,4,0,5.54,2.77,N/A,N/A,N/A
660,64,1/10/19,Busan,PAVANE,s76,119.38,3,1,1,15.08,5.03,5.03,[109.11],[0.0]
661,64,1/10/19,Busan,NENNE,zarya,683.87,12,5,6,10.53,4.39,5.26,"[148.41, 97.74, 40.74, 88.71, 132.74, 18.98]","[0.0, 8.014, 0.0, 0.0, 0.0, 0.0]"
662,64,1/10/19,Busan,NENNE,mccree,142.9,1,2,2,4.2,8.4,8.4,"[23.34, 57.87]","[0.0, 12.81]"
663,64,1/10/19,Busan,NENNE,sombra,159.23,1,3,1,3.77,11.3,3.77,[114.36],[0.0]
664,64,1/10/19,Busan,TOSREN,unknown,986.0,0,0,6,0.0,0.0,3.65,"[199.21, 44.19, 28.09, 202.31, 51.12, 64.1]","[23.274, 15.226, 38.21, 0.0, 4.52, 46.27]"
665,64,1/10/19,Busan,ANAMO,lucio,986.0,2,7,6,1.22,4.26,3.65,"[85.43, 138.61, 31.81, 115.29, 68.79, 147.94]","[27.964, 4.391, 96.15, 52.76, 40.27, 31.18]"
666,64,1/10/19,Busan,JJONAK,zenyatta,785.36,4,7,7,3.06,5.35,5.35,"[42.56, 47.64, 65.36, 57.37, 71.64, 19.9, 83.07]","[60.349, 41.815, 16.42, 10.03, 3.59, 0.0, 0.0]"
667,64,1/10/19,Busan,JJONAK,moira,30.18,0,0,1,0.0,0.0,19.88,[172.95],[0.0]
668,64,1/10/19,Busan,JJONAK,widowmaker,170.46,3,2,0,10.56,7.04,N/A,N/A,N/A
669,65,1/10/19,Hollywood,SUPER,reinhardt,890.0,7,14,5,4.72,9.44,3.37,"[127.93, 160.98, 94.52, 57.49, 62.88]","[244.626, 0.61, 13.0, 0.0, 0.0]"
670,65,1/10/19,Hollywood,NEVIX,dva,890.0,7,7,0,4.72,4.72,N/A,N/A,N/A
671,65,1/10/19,Hollywood,SINATRAA,zarya,890.0,7,11,6,4.72,7.42,4.04,"[98.77, 67.8, 77.94, 107.41, 143.3, 164.34]","[36.234, 0.0, 87.69, 0.0, 13.47, 0.5]"
672,65,1/10/19,Hollywood,ARCHITECT,brigitte,890.0,3,12,6,2.02,8.09,4.04,"[93.68, 112.96, 105.81, 65.6, 92.69, 160.16]","[0.0, 0.0, 0.0, 39.273, 0.0, 0.0]"
673,65,1/10/19,Hollywood,MOTH,lucio,890.0,2,8,5,1.35,5.39,3.37,"[141.9, 161.12, 94.28, 86.21, 106.54]","[60.376, 9.823, 0.0, 0.61, 60.63]"
674,65,1/10/19,Hollywood,SLEEPY,zenyatta,890.0,6,9,9,4.04,6.07,6.07,"[85.62, 56.99, 136.43, 56.85, 59.82, 66.63, 50.11, 41.06, 54.04]","[12.094, 44.506, 32.281, 0.0, 20.37, 0.0, 55.85, 21.57, 0.0]"
675,65,1/10/19,Hollywood,MANO,reinhardt,890.0,19,7,8,12.81,4.72,5.39,"[80.24, 51.91, 52.31, 63.38, 48.26, 162.61, 63.4, 64.16]","[74.415, 65.94, 35.827, 0.672, 31.32, 7.83, 0.5, 0.0]"
676,65,1/10/19,Hollywood,PAVANE,dva,890.0,13,1,0,8.76,0.67,N/A,N/A,N/A
677,65,1/10/19,Hollywood,NENNE,zarya,890.0,13,7,7,8.76,4.72,4.72,"[200.78, 109.52, 39.05, 119.23, 88.87, 163.98, 72.71]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
678,65,1/10/19,Hollywood,TOSREN,brigitte,890.0,4,9,4,2.7,6.07,2.7,"[90.94, 121.36, 210.75, 263.22]","[52.194, 4.193, 0.0, 0.0]"
679,65,1/10/19,Hollywood,ANAMO,lucio,890.0,6,3,5,4.04,2.02,3.37,"[100.76, 146.79, 88.14, 150.83, 66.64]","[36.375, 87.547, 3.25, 22.73, 0.0]"
680,65,1/10/19,Hollywood,JJONAK,zenyatta,890.0,6,6,6,4.04,4.04,4.04,"[78.72, 68.93, 133.4, 73.93, 95.89, 63.95]","[56.268, 79.917, 51.692, 83.59, 0.0, 0.0]"
681,66,1/10/19,Rialto,SMURF,reinhardt,710.0,6,9,3,5.07,7.61,2.54,"[127.01, 221.77, 25.5]","[45.604, 6.018, 4.22]"
682,66,1/10/19,Rialto,CHOIHYOBIN,dva,710.0,5,6,0,4.23,5.07,N/A,N/A,N/A
683,66,1/10/19,Rialto,@UNKNOWN_BLUE#0,zarya,610.0,3,5,6,2.95,4.92,5.9,"[45.76, 99.38, 100.59, 71.99, 78.06, 69.63]","[2.737, 0.0, 94.531, 0.0, 0.0, 0.0]"
